epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
187,6216.37,0.40522,0.32889,0.92219,0.99279,0.98275,0.995,0.95052,0.33013,0.2287,0.8516,0.0003862,0.0003862,0.0003862
188,6247.83,0.39024,0.30162,0.90867,0.9901,0.98324,0.995,0.96396,0.30928,0.22225,0.84505,0.0003829,0.0003829,0.0003829
189,6279.43,0.39607,0.32881,0.88299,0.98905,0.99679,0.995,0.96377,0.31466,0.22173,0.84696,0.0003796,0.0003796,0.0003796
190,6311.07,0.37466,0.30496,0.85054,0.98983,1,0.995,0.95807,0.30468,0.21212,0.84695,0.0003763,0.0003763,0.0003763
191,6342.56,0.37733,0.32403,0.89663,0.99053,1,0.995,0.95932,0.31951,0.21241,0.8482,0.000373,0.000373,0.000373
192,6374.21,0.42912,0.32903,0.92441,0.9915,1,0.995,0.96095,0.32326,0.2128,0.85076,0.0003697,0.0003697,0.0003697
193,6406.53,0.35076,0.2729,0.88246,0.99004,1,0.995,0.96453,0.31919,0.21537,0.84995,0.0003664,0.0003664,0.0003664
194,6437.91,0.40161,0.29768,0.90491,0.99051,1,0.995,0.96096,0.33921,0.22528,0.85882,0.0003631,0.0003631,0.0003631
195,6469.15,0.40652,0.3258,0.92372,0.98896,1,0.995,0.95352,0.33574,0.21543,0.86465,0.0003598,0.0003598,0.0003598
196,6500.43,0.3683,0.29881,0.88955,0.98716,0.99794,0.995,0.96185,0.32389,0.22124,0.85775,0.0003565,0.0003565,0.0003565
197,6531.8,0.40801,0.38935,0.90513,0.98443,0.9957,0.995,0.95266,0.32917,0.21808,0.85612,0.0003532,0.0003532,0.0003532
198,6563.28,0.38597,0.30546,0.90823,0.99066,1,0.995,0.96025,0.3163,0.21009,0.85241,0.0003499,0.0003499,0.0003499
199,6594.56,0.41678,0.35713,0.92528,0.9894,1,0.995,0.95681,0.31735,0.21214,0.85283,0.0003466,0.0003466,0.0003466
200,6625.87,0.44913,0.58345,0.95805,0.98868,1,0.995,0.96247,0.33276,0.22638,0.85812,0.0003433,0.0003433,0.0003433
201,6657.03,0.37325,0.31188,0.88956,0.99034,1,0.995,0.95553,0.31916,0.217,0.85629,0.00034,0.00034,0.00034
202,6689.83,0.39909,0.331,0.90669,0.99217,1,0.995,0.95985,0.32993,0.21728,0.85408,0.0003367,0.0003367,0.0003367
203,6723.82,0.39222,0.30177,0.91205,0.98962,0.99817,0.995,0.94878,0.34352,0.22628,0.85595,0.0003334,0.0003334,0.0003334
204,6756.7,0.36738,0.39101,0.89537,0.98876,0.99807,0.995,0.96072,0.32637,0.2232,0.85199,0.0003301,0.0003301,0.0003301
205,6790.5,0.3916,0.33384,0.89686,0.99047,1,0.995,0.96244,0.31835,0.21449,0.85032,0.0003268,0.0003268,0.0003268
206,6822.8,0.39667,0.32994,0.88519,0.99145,1,0.995,0.95785,0.31676,0.2163,0.85159,0.0003235,0.0003235,0.0003235
207,6856.32,0.38566,0.33184,0.90302,0.99359,1,0.995,0.95961,0.30599,0.21362,0.84871,0.0003202,0.0003202,0.0003202
208,6889.01,0.4122,0.38382,0.91077,0.98668,0.9971,0.995,0.96184,0.30194,0.21337,0.84798,0.0003169,0.0003169,0.0003169
209,6922.95,0.38999,0.31777,0.90948,0.98593,0.98732,0.995,0.95525,0.31705,0.22084,0.84994,0.0003136,0.0003136,0.0003136
210,6955.59,0.3895,0.32441,0.9163,0.98515,0.98488,0.995,0.94407,0.33381,0.21321,0.8579,0.0003103,0.0003103,0.0003103
211,6988.46,0.34636,0.299,0.87599,0.98775,1,0.995,0.95294,0.3251,0.20038,0.85765,0.000307,0.000307,0.000307
212,7021.03,0.36854,0.30612,0.89352,0.98456,0.99729,0.995,0.94944,0.3495,0.21699,0.86192,0.0003037,0.0003037,0.0003037
213,7053.07,0.41376,0.34202,0.90199,0.98146,0.99491,0.995,0.95537,0.33894,0.21529,0.85941,0.0003004,0.0003004,0.0003004
214,7085.34,0.41177,0.33311,0.92425,0.98338,0.99656,0.995,0.95311,0.32311,0.20747,0.85696,0.0002971,0.0002971,0.0002971
215,7117.17,0.36517,0.33213,0.89111,0.98463,0.99654,0.995,0.94591,0.33564,0.21191,0.86018,0.0002938,0.0002938,0.0002938
216,7149.71,0.3771,0.30358,0.91015,0.98814,0.99867,0.995,0.95438,0.32512,0.20992,0.85859,0.0002905,0.0002905,0.0002905
217,7181.22,0.37877,0.30724,0.90649,0.98898,1,0.995,0.95467,0.32967,0.21825,0.8607,0.0002872,0.0002872,0.0002872
218,7211.38,0.36993,0.28998,0.88178,0.98993,1,0.995,0.95068,0.3217,0.20795,0.85865,0.0002839,0.0002839,0.0002839
219,7241.83,0.36811,0.30721,0.88787,0.99107,1,0.995,0.95183,0.32279,0.20106,0.85738,0.0002806,0.0002806,0.0002806
220,7272.34,0.36912,0.29467,0.90522,0.9902,1,0.995,0.95664,0.32516,0.19844,0.85774,0.0002773,0.0002773,0.0002773
221,7302.5,0.31569,0.27641,0.82749,0.98889,1,0.995,0.95594,0.32568,0.21103,0.85676,0.000274,0.000274,0.000274
222,7332.48,0.37888,0.31129,0.89564,0.9884,0.99031,0.995,0.95495,0.33068,0.2199,0.85683,0.0002707,0.0002707,0.0002707
223,7362.83,0.38228,0.30188,0.90053,0.98943,0.98999,0.995,0.95997,0.33065,0.21054,0.85493,0.0002674,0.0002674,0.0002674
224,7393.03,0.38048,0.28284,0.91947,0.98663,0.9926,0.995,0.95897,0.30775,0.2084,0.84755,0.0002641,0.0002641,0.0002641
225,7423.01,0.36449,0.28304,0.90477,0.98261,1,0.995,0.9519,0.32416,0.21162,0.85002,0.0002608,0.0002608,0.0002608
226,7453.03,0.37591,0.30857,0.88404,0.97885,1,0.995,0.9518,0.32612,0.20386,0.854,0.0002575,0.0002575,0.0002575
227,7483.31,0.34175,0.27907,0.89381,0.98422,0.99847,0.995,0.95851,0.32431,0.19825,0.85446,0.0002542,0.0002542,0.0002542
228,7513.45,0.38807,0.30948,0.89797,0.98796,0.99676,0.995,0.95165,0.33885,0.19409,0.8632,0.0002509,0.0002509,0.0002509
229,7544.15,0.35764,0.27695,0.88701,0.99154,0.9982,0.995,0.95367,0.31765,0.19145,0.85608,0.0002476,0.0002476,0.0002476
230,7574.47,0.34687,0.28175,0.88926,0.99408,1,0.995,0.95712,0.31473,0.18924,0.85252,0.0002443,0.0002443,0.0002443
231,7605.08,0.35311,0.26425,0.89384,0.99394,1,0.995,0.94673,0.33177,0.18981,0.857,0.000241,0.000241,0.000241
232,7635.41,0.30957,0.40759,0.81167,0.99417,1,0.995,0.94686,0.31919,0.19445,0.85461,0.0002377,0.0002377,0.0002377
233,7665.78,0.35566,0.27702,0.8997,0.99266,1,0.995,0.94652,0.335,0.20967,0.85825,0.0002344,0.0002344,0.0002344
234,7696.11,0.37471,0.29169,0.90839,0.98871,1,0.995,0.93748,0.35503,0.20446,0.86102,0.0002311,0.0002311,0.0002311
235,7726.3,0.33514,0.30516,0.88811,0.98542,0.99668,0.995,0.95889,0.32405,0.19192,0.85164,0.0002278,0.0002278,0.0002278
236,7756.84,0.40711,0.29962,0.89644,0.99285,0.98499,0.995,0.95376,0.32411,0.19425,0.85025,0.0002245,0.0002245,0.0002245
237,7787.21,0.35056,0.34671,0.89137,0.98471,0.99598,0.995,0.95247,0.32544,0.19849,0.85147,0.0002212,0.0002212,0.0002212
238,7817.45,0.33271,0.28684,0.88179,0.98877,0.99999,0.995,0.95119,0.32823,0.19958,0.85599,0.0002179,0.0002179,0.0002179
239,7848.12,0.34718,0.28148,0.90104,0.98922,0.99993,0.995,0.94804,0.32842,0.19367,0.85835,0.0002146,0.0002146,0.0002146
240,7878.39,0.33178,0.30126,0.88213,0.98815,0.99711,0.995,0.94808,0.32618,0.19595,0.85761,0.0002113,0.0002113,0.0002113
241,7908.47,0.30385,0.27223,0.87382,0.98547,0.99592,0.995,0.95594,0.33231,0.19715,0.85814,0.000208,0.000208,0.000208
242,7938.62,0.40171,0.30235,0.9237,0.99127,0.99748,0.995,0.9485,0.33461,0.2009,0.85799,0.0002047,0.0002047,0.0002047
243,7969.12,0.34753,0.27553,0.88908,0.99381,1,0.995,0.94681,0.33338,0.20804,0.85694,0.0002014,0.0002014,0.0002014
244,7999.5,0.34587,0.27588,0.86734,0.99377,1,0.995,0.94835,0.33319,0.19345,0.85609,0.0001981,0.0001981,0.0001981
245,8029.76,0.35129,0.27596,0.88063,0.99256,1,0.995,0.94788,0.34131,0.19813,0.85825,0.0001948,0.0001948,0.0001948
246,8059.95,0.35405,0.3017,0.90483,0.98874,1,0.995,0.95137,0.34159,0.20708,0.85861,0.0001915,0.0001915,0.0001915
247,8090.08,0.33738,0.27915,0.88578,0.98909,1,0.995,0.95344,0.33444,0.20102,0.857,0.0001882,0.0001882,0.0001882
248,8120.4,0.44436,0.29647,0.96964,0.99142,1,0.995,0.95181,0.33496,0.20093,0.85972,0.0001849,0.0001849,0.0001849
249,8150.65,0.32082,0.27691,0.86116,0.99183,1,0.995,0.95272,0.33265,0.19926,0.85833,0.0001816,0.0001816,0.0001816
250,8180.9,0.32935,0.25721,0.87757,0.99254,1,0.995,0.95396,0.32247,0.19351,0.85332,0.0001783,0.0001783,0.0001783
251,8211.2,0.32668,0.27353,0.88282,0.99178,1,0.995,0.95345,0.31709,0.19289,0.85188,0.000175,0.000175,0.000175
252,8241.66,0.3208,0.58138,0.89192,0.99104,1,0.995,0.95346,0.32695,0.19597,0.85424,0.0001717,0.0001717,0.0001717
253,8271.77,0.33042,0.25457,0.8862,0.99015,1,0.995,0.94652,0.33433,0.19282,0.8562,0.0001684,0.0001684,0.0001684
254,8302.62,0.3499,0.25755,0.88782,0.98988,1,0.995,0.9506,0.33328,0.19666,0.85906,0.0001651,0.0001651,0.0001651
255,8334.13,0.51574,0.53299,0.97045,0.98957,1,0.995,0.95345,0.33279,0.19433,0.86092,0.0001618,0.0001618,0.0001618
256,8365.56,0.4342,0.29742,0.99317,0.99036,1,0.995,0.94431,0.3415,0.1943,0.86394,0.0001585,0.0001585,0.0001585
257,8395.95,0.34221,0.29003,0.88026,0.99025,1,0.995,0.94324,0.34202,0.19326,0.86456,0.0001552,0.0001552,0.0001552
258,8426.14,0.31977,0.26453,0.86896,0.98854,1,0.995,0.95181,0.33415,0.19146,0.86177,0.0001519,0.0001519,0.0001519
259,8456.37,0.30524,0.24408,0.86728,0.98941,0.99892,0.995,0.95222,0.33391,0.19012,0.86193,0.0001486,0.0001486,0.0001486
260,8486.37,0.3727,0.26761,0.89951,0.99074,0.99924,0.995,0.95253,0.33701,0.18604,0.86376,0.0001453,0.0001453,0.0001453
261,8516.97,0.34518,0.27963,0.89721,0.9924,1,0.995,0.95491,0.3292,0.18512,0.86172,0.000142,0.000142,0.000142
262,8547.38,0.36577,0.29739,0.88508,0.99148,1,0.995,0.95376,0.32089,0.19055,0.86062,0.0001387,0.0001387,0.0001387
263,8577.78,0.34893,0.30674,0.90404,0.99075,1,0.995,0.95722,0.31847,0.18675,0.85992,0.0001354,0.0001354,0.0001354
264,8607.99,0.30731,0.24573,0.87013,0.99156,1,0.995,0.9532,0.31807,0.18713,0.86156,0.0001321,0.0001321,0.0001321
265,8638.46,0.36856,0.2809,0.89355,0.99083,0.99852,0.995,0.95152,0.32622,0.19817,0.86505,0.0001288,0.0001288,0.0001288
266,8669.06,0.3571,0.28037,0.89099,0.99015,0.99832,0.995,0.94612,0.32887,0.19996,0.86609,0.0001255,0.0001255,0.0001255
267,8699.51,0.32237,0.26833,0.89361,0.98792,1,0.995,0.94831,0.32747,0.19722,0.86552,0.0001222,0.0001222,0.0001222
268,8730.25,0.32448,0.366,0.88302,0.98445,0.99873,0.995,0.95559,0.33014,0.192,0.86382,0.0001189,0.0001189,0.0001189
269,8760.67,0.33261,0.25356,0.88417,0.98311,0.9981,0.995,0.95677,0.32602,0.18593,0.86096,0.0001156,0.0001156,0.0001156
270,8791.15,0.31459,0.24801,0.87674,0.98398,0.99966,0.995,0.95433,0.32775,0.18354,0.86009,0.0001123,0.0001123,0.0001123
271,8821.66,0.29285,0.23378,0.83438,0.9847,1,0.995,0.94968,0.33982,0.18632,0.86211,0.000109,0.000109,0.000109
